D_DPTO,D_PROV,D_DIST,D_DREUGEL,RURAL_PMM,RURAL_PMM_MUJE1,RURAL_PMM_MUJE2,RURAL_PMM_HOME1,RURAL_PMM_HOME2,RURAL_PMMA_MUJE1,RURAL_PMMA_MUJE2,RURAL_PMMA_HOME1,RURAL_PMMA_HOME2,RURAL_PMM_MUJDOC,RURAL_PMM_HOMDOC,RURAL_PMMA_MUJDOC,RURAL_PMMA_HOMDOC,RURAL_CRFA,RURAL_SRE,RURAL_ST,RURAL_CRFA_MUJE1,RURAL_CRFA_MUJE2,RURAL_CRFA_HOME1,RURAL_CRFA_HOME2,RURAL_SRE_MUJE1,RURAL_SRE_MUJE2,RURAL_SRE_HOME1,RURAL_SRE_HOME2,RURAL_MSE_MUJDOC,RURAL_MSE_HOMDOC
Huanuco,PACHITEA,UMARI,UGEL PACHITEA,7,107,19,126,22,56,60,58,63,12,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PUERTO_INCA,CODO DEL POZUZO,UGEL PUERTO INCA,35,211,35,242,58,38,47,55,54,12,28,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PUERTO_INCA,HONORIA,UGEL PUERTO INCA,22,184,14,216,32,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PUERTO_INCA,PUERTO INCA,UGEL PUERTO INCA,28,226,34,244,43,35,22,37,33,14,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PUERTO_INCA,TOURNAVISTA,UGEL PUERTO INCA,21,184,17,185,22,23,12,14,22,17,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PUERTO_INCA,YUYAPICHIS,UGEL PUERTO INCA,21,224,28,217,39,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,YAROWILCA,APARICIO POMARES,UGEL YAROWILCA,0,0,0,0,0,39,36,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,YAROWILCA,CHAVINILLO,UGEL YAROWILCA,2,17,2,30,3,34,24,30,40,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,YAROWILCA,JACAS CHICO,UGEL YAROWILCA,2,18,0,25,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,YAROWILCA,OBAS,UGEL YAROWILCA,1,5,0,2,1,12,19,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,ALTO LARAN,UGEL CHINCHA,5,28,6,39,1,1,2,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,CHAVIN,UGEL CHINCHA,8,30,1,25,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,CHINCHA ALTA,UGEL CHINCHA,4,93,7,82,8,13,5,2,6,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,CHINCHA BAJA,UGEL CHINCHA,8,187,6,203,9,69,67,79,65,15,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,EL CARMEN,UGEL CHINCHA,8,120,4,94,5,66,59,50,49,10,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,GROCIO PRADO,UGEL CHINCHA,8,117,8,113,8,43,49,39,45,10,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,PUEBLO NUEVO,UGEL CHINCHA,1,43,1,28,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,SAN JUAN DE YANAC,UGEL CHINCHA,7,19,0,22,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,SAN PEDRO DE HUACARPANA,UGEL CHINCHA,11,48,4,41,4,14,7,2,10,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,CHINCHA,SUNAMPE,UGEL CHINCHA,8,100,6,117,10,60,49,68,52,13,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,ICA,UGEL ICA,2,20,3,19,2,11,13,13,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,LA TINGUIÑA,UGEL ICA,4,60,1,84,5,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,LOS AQUIJES,UGEL ICA,4,55,2,69,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,OCUCAJE,UGEL ICA,4,34,2,30,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,PACHACUTEC,UGEL ICA,2,39,3,48,1,25,17,28,21,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,PARCONA,UGEL ICA,1,7,2,26,4,4,5,14,16,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,PUEBLO NUEVO,UGEL ICA,5,76,1,88,7,37,41,49,47,11,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,SALAS,UGEL ICA,5,59,4,73,4,53,52,81,59,7,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,SAN JOSE DE LOS MOLINOS,UGEL ICA,5,35,0,40,2,1,1,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,SAN JUAN BAUTISTA,UGEL ICA,4,56,4,67,12,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,SANTIAGO,UGEL ICA,11,156,8,186,12,74,83,83,106,20,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,TATE,UGEL ICA,2,45,3,54,3,30,18,29,29,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,ICA.,YAUCA DEL ROSARIO,UGEL ICA,11,33,2,57,4,2,2,1,1,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,NASCA,CHANGUILLO,UGEL PALPA,5,66,2,82,2,32,36,35,49,12,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,NASCA,EL INGENIO,UGEL NASCA,5,38,2,29,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,NASCA,NASCA,UGEL NASCA,6,29,1,38,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,NASCA,VISTA ALEGRE,UGEL NASCA,7,72,1,88,7,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PALPA,LLIPATA,UGEL PALPA,3,37,2,27,4,25,14,16,15,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PALPA,PALPA,UGEL PALPA,7,35,3,46,3,19,19,25,25,7,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PALPA,RIO GRANDE,UGEL PALPA,8,61,2,68,2,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PALPA,SANTA CRUZ,UGEL PALPA,4,46,1,45,0,18,19,22,16,8,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PALPA,TIBILLO,UGEL PALPA,2,17,0,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,HUANCANO,UGEL PISCO,8,44,1,54,1,13,17,17,18,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,HUMAY,UGEL PISCO,4,24,1,39,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,INDEPENDENCIA,UGEL PISCO,8,157,10,158,10,26,33,38,28,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,PARACAS,UGEL PISCO,1,27,0,24,0,15,12,14,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,PISCO,UGEL PISCO,2,55,6,60,7,35,26,40,27,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,SAN ANDRES,UGEL PISCO,2,39,3,31,2,16,26,19,15,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ica,PISCO,SAN CLEMENTE,UGEL PISCO,2,30,3,42,4,16,19,25,22,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,CHANCHAMAYO,UGEL CHANCHAMAYO,37,154,16,170,22,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,PERENE,UGEL PICHANAKI,108,983,93,1044,102,75,89,85,84,90,68,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,81,805,97,910,109,51,55,61,60,60,61,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAQUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,SAN LUIS DE SHUARO,UGEL CHANCHAMAYO,23,159,16,168,19,0,0,0,0,15,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,SAN RAMON,UGEL CHANCHAMAYO,22,137,14,202,21,6,5,4,2,20,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHANCHAMAYO,VITOC,UGEL CHANCHAMAYO,11,75,7,65,9,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHUPACA,SAN JUAN DE ISCOS,UGEL CHUPACA,0,0,0,0,0,15,12,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CHUPACA,YANACANCHA,UGEL CHUPACA,0,0,0,0,0,7,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,ACO,UGEL CONCEPCIÓN,0,0,0,0,0,6,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,ANDAMARCA,UGEL CONCEPCIÓN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,CHAMBARA,UGEL CHUPACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,COMAS,UGEL CONCEPCIÓN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,HEROINAS TOLEDO,UGEL CONCEPCIÓN,1,6,0,4,1,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,MARISCAL CASTILLA,UGEL CHANCHAMAYO,4,15,3,16,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,CONCEPCION,SAN JOSE DE QUERO,UGEL CHUPACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,CHILCA,UGEL HUANCAYO,1,1,1,4,0,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,CHUPURO,UGEL HUANCAYO,1,8,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,EL TAMBO,UGEL HUANCAYO,2,37,3,34,2,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,HUANCAN,UGEL HUANCAYO,1,20,0,24,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,HUANCAYO,UGEL HUANCAYO,2,20,2,21,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,HUAYUCACHI,UGEL HUANCAYO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,INGENIO,UGEL CONCEPCIÓN,0,0,0,0,0,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,QUILCAS,UGEL HUANCAYO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,SAN JERONIMO DE TUNAN,UGEL HUANCAYO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,UGEL HUANCAYO,3,19,6,29,3,6,10,10,12,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,SAÑO,UGEL HUANCAYO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,SAPALLANGA,UGEL HUANCAYO,1,17,5,18,3,17,15,24,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,HUANCAYO,SICAYA,UGEL HUANCAYO,2,28,2,19,3,9,4,7,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,ACOLLA,UGEL JAUJA,8,55,0,55,4,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,APATA,UGEL JAUJA,3,35,2,36,1,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,ATAURA,UGEL JAUJA,2,6,0,17,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,CANCHAYLLO,UGEL JAUJA,2,27,3,24,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,CURICACA,UGEL JAUJA,3,12,0,20,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,HUAMALI,UGEL JAUJA,3,46,0,46,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,HUERTAS,UGEL JAUJA,3,12,0,14,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,JANJAILLO,UGEL JAUJA,1,9,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,JAUJA,UGEL JAUJA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,477,0,53,0,27,15
Junin,JAUJA,JULCAN,UGEL JAUJA,1,13,1,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,LEONOR ORDOÑEZ,UGEL JAUJA,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,LLOCLLAPAMPA,UGEL JAUJA,3,8,1,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,MARCO,UGEL JAUJA,4,15,0,16,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,MASMA,UGEL JAUJA,6,50,3,70,3,3,2,0,6,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,MASMA CHICCHE,UGEL JAUJA,1,9,3,11,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,MOLINOS,UGEL JAUJA,3,27,1,27,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,MONOBAMBA,UGEL CHANCHAMAYO,8,72,5,48,6,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,MUQUI,UGEL JAUJA,1,35,0,27,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,PACA,UGEL JAUJA,4,18,3,37,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,PACCHA,UGEL JAUJA,6,38,1,27,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,PANCAN,UGEL JAUJA,1,8,1,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,PARCO,UGEL JAUJA,2,4,1,11,0,1,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,POMACANCHA,UGEL JAUJA,5,52,2,46,6,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,RICRAN,UGEL JAUJA,5,48,5,42,4,0,0,0,0,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,SAN PEDRO DE CHUNAN,UGEL JAUJA,2,13,1,15,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,SINCOS,UGEL JAUJA,7,71,3,90,3,5,8,14,8,15,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,TUNAN MARCA,UGEL JAUJA,2,14,1,21,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,YAULI,UGEL JAUJA,3,4,0,13,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JAUJA,YAUYOS,UGEL JAUJA,2,15,1,18,5,3,4,2,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JUNIN.,CARHUAMAYO,UGEL JUNÍN,3,23,1,18,0,1,2,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JUNIN.,JUNIN,UGEL JUNÍN,4,21,2,21,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JUNIN.,ONDORES,UGEL JUNÍN,7,24,6,27,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,JUNIN.,ULCUMAYO,UGEL JUNÍN,28,160,10,166,17,8,13,15,12,25,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,COVIRIALI,UGEL SATIPO,1,9,1,5,1,9,8,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,LLAYLLA,UGEL SATIPO,0,0,0,0,0,43,32,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,MAZAMARI,UGEL RIO ENE-MANTARO,5,50,4,52,6,11,9,10,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,MAZAMARI,UGEL SATIPO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151,3,144,0,8,9
Junin,SATIPO,PAMPA HERMOSA,UGEL SATIPO,3,11,2,17,1,26,25,22,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,PANGOA,UGEL PANGOA,73,913,82,851,100,115,113,104,114,66,56,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,RIO NEGRO,UGEL SATIPO,2,19,1,15,2,24,23,20,18,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,RIO TAMBO,UGEL RIO TAMBO,21,340,23,335,29,0,0,0,0,21,19,0,0,0,1,0,36,2,51,3,0,0,0,0,4,8
Junin,SATIPO,SATIPO,UGEL SATIPO,3,13,3,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,SATIPO,VIZCATAN DEL ENE,UGEL RIO ENE-MANTARO,12,156,17,158,14,25,15,17,17,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,ACOBAMBA,UGEL TARMA,16,140,12,140,17,13,18,31,18,20,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,HUARICOLCA,UGEL TARMA,4,7,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,HUASAHUASI,UGEL TARMA,24,152,22,127,15,0,0,0,0,21,16,0,0,0,1,0,7,2,17,3,0,0,0,0,3,5
Junin,TARMA,LA UNION,UGEL TARMA,5,16,1,13,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,PALCA,UGEL TARMA,21,147,17,165,15,11,5,7,5,30,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,PALCAMAYO,UGEL TARMA,10,53,5,75,3,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,SAN PEDRO DE CAJAS,UGEL TARMA,7,33,2,25,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,TAPO,UGEL TARMA,4,37,4,41,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,TARMA,TARMA,UGEL TARMA,25,108,17,147,20,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,CHACAPALPA,UGEL YAULI,2,10,2,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,LA OROYA,UGEL YAULI,2,24,1,20,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,MARCAPOMACOCHA,UGEL YAULI,4,18,1,20,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,MOROCOCHA,UGEL YAULI,2,27,1,42,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,PACCHA,UGEL YAULI,2,3,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,SANTA BARBARA DE CARHUACAYAN,UGEL YAULI,2,7,1,11,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,SANTA ROSA DE SACCO,UGEL YAULI,2,5,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,SUITUCANCHA,UGEL JAUJA,1,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junin,YAULI,YAULI,UGEL YAULI,4,23,0,28,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,ASCOPE,UGEL ASCOPE,2,7,2,15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,CASA GRANDE,UGEL ASCOPE,6,65,2,84,2,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,CHICAMA,UGEL ASCOPE,4,30,6,29,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,CHOCOPE,UGEL ASCOPE,3,20,1,16,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,MAGDALENA DE CAO,UGEL ASCOPE,2,7,1,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,PAIJAN,UGEL ASCOPE,7,69,7,75,16,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,RAZURI,UGEL ASCOPE,4,80,3,74,5,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,ASCOPE,SANTIAGO DE CAO,UGEL ASCOPE,3,30,3,33,10,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,BOLIVAR,BAMBAMARCA,UGEL SÁNCHEZ CARRIÓN,9,148,15,145,21,29,26,33,32,4,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,BOLIVAR,BOLIVAR,UGEL BOLIVAR,25,246,27,249,37,50,39,54,37,21,32,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,BOLIVAR,CONDORMARCA,UGEL SÁNCHEZ CARRIÓN,9,162,9,156,12,40,36,29,43,5,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,BOLIVAR,LONGOTEA,UGEL BOLIVAR,10,85,4,93,10,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,BOLIVAR,UCHUMARCA,UGEL BOLIVAR,13,76,3,68,9,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,BOLIVAR,UCUNCHA,UGEL BOLIVAR,4,26,7,25,5,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,CHEPEN,CHEPEN,UGEL CHEPÉN,11,186,10,189,17,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,CHEPEN,PACANGA,UGEL CHEPÉN,12,229,17,239,22,60,35,52,62,22,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,CHEPEN,PUEBLO NUEVO,UGEL CHEPÉN,7,157,4,147,15,12,10,19,21,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,GRAN_CHIMU,CASCAS,UGEL GRAN CHIMÚ,30,206,24,229,16,0,0,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,GRAN_CHIMU,LUCMA,UGEL GRAN CHIMÚ,24,154,11,163,14,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,GRAN_CHIMU,MARMOT,UGEL GRAN CHIMÚ,13,74,9,75,10,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,GRAN_CHIMU,SAYAPULLO,UGEL GRAN CHIMÚ,18,216,30,203,30,27,38,46,36,29,20,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,JULCAN,CALAMARCA,UGEL JULCÁN,20,246,19,242,28,79,97,85,97,24,22,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,JULCAN,CARABAMBA,UGEL JULCÁN,28,330,35,334,36,0,0,0,0,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Libertad,JULCAN,HUASO,UGEL JULCÁN,23,302,32,353,43,101,108,142,130,24,29,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0
