Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Trigo;1988/89;"LA PAMPA";Maraco;13.500;12.900;20.000;1.550
Trigo;1989/90;"LA PAMPA";Maraco;18.000;16.500;25.000;1.515
Trigo;1990/91;"LA PAMPA";Maraco;33.000;29.500;54.600;1.851
Trigo;1991/92;"LA PAMPA";Maraco;24.000;22.000;46.200;2.100
Trigo;1992/93;"LA PAMPA";Maraco;25.000;20.800;27.000;1.298
Trigo;1993/94;"LA PAMPA";Maraco;26.000;24.500;46.600;1.902
Trigo;1994/95;"LA PAMPA";Maraco;26.800;25.700;42.400;1.650
Trigo;1995/96;"LA PAMPA";Maraco;29.500;28.400;36.900;1.299
Trigo;1996/97;"LA PAMPA";Maraco;41.540;37.440;44.912;1.200
Trigo;1997/98;"LA PAMPA";Maraco;38.400;37.600;101.500;2.699
Trigo;1998/99;"LA PAMPA";Maraco;25.300;24.500;54.000;2.204
Trigo;1999/00;"LA PAMPA";Maraco;18.600;18.400;43.100;2.342
Trigo;2000/01;"LA PAMPA";Maraco;15.600;15.400;38.500;2.500
