id,host_id,neighbourhood_group,neighbourhood,latitude,longitude
29047393,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.3921,2.15719
29047395,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39223,2.15741
29047407,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39169,2.1573
29047430,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39194,2.15854
29047445,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39329,2.1572
29047459,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39225,2.15711
29047473,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39215,2.15751
29047487,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39341,2.15726
29047602,15552669,Ciutat Vella,el Raval,41.37691,2.1682
29048134,26781307,Sant Martí,el Camp de l'Arpa del Clot,41.4133,2.17791
29052825,105350985,Horta-Guinardó,el Baix Guinardó,41.41051,2.17072
29052859,1791796,Eixample,la Nova Esquerra de l'Eixample,41.38176,2.15167
29067712,219036462,Sants-Montjuïc,la Font de la Guatlla,41.37135,2.14473
29071362,87927191,Sant Martí,el Besòs i el Maresme,41.41772,2.2151
29077423,20086045,Sants-Montjuïc,Sants,41.3752,2.13202
29085560,45445673,Eixample,la Nova Esquerra de l'Eixample,41.38889,2.14347
29087954,45445673,Eixample,la Nova Esquerra de l'Eixample,41.3873,2.14469
29094085,4681816,Sant Martí,el Parc i la Llacuna del Poblenou,41.40074,2.18827
29094345,36324528,Sants-Montjuïc,el Poble Sec,41.37391,2.16086
29099790,219312655,Ciutat Vella,el Raval,41.38074,2.16612
29112210,4459553,Gràcia,la Vila de Gràcia,41.40429,2.15165
29115192,210668649,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3884,2.17573
29115367,210668649,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38822,2.17643
29115387,210668649,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38786,2.17561
29115399,210668649,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38811,2.17647
29115445,210668649,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38815,2.1751
29115607,210667873,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3892,2.17698
29115636,210667873,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38846,2.17514
29115708,210667873,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38792,2.1758
29116317,202848558,Eixample,la Dreta de l'Eixample,41.38934,2.17482
29116558,219420012,Sant Martí,Provençals del Poblenou,41.41233,2.19983
29117499,66933654,Eixample,el Fort Pienc,41.39766,2.17967
29117984,167219668,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38242,2.18207
29119333,54820821,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40453,2.17179
29119342,10984482,Sant Martí,la Verneda i la Pau,41.42222,2.20593
29119662,2819397,Sant Martí,la Vila Olímpica del Poblenou,41.39217,2.19301
29119769,176608035,Sant Martí,el Parc i la Llacuna del Poblenou,41.40002,2.18713
29119799,23653030,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38823,2.17872
29120183,54082387,Eixample,la Sagrada Família,41.40158,2.17265
29120353,54082387,Eixample,la Sagrada Família,41.40206,2.17286
29122021,54082387,Eixample,el Fort Pienc,41.40029,2.17464
29122579,56984862,Sants-Montjuïc,la Font de la Guatlla,41.37197,2.14641
29125273,15552669,Sants-Montjuïc,el Poble Sec,41.37485,2.17163
29128920,205816058,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40579,2.16369
29142101,218883873,Ciutat Vella,el Raval,41.38019,2.17163
29142645,115390630,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38487,2.18256
29145961,218551387,Ciutat Vella,el Raval,41.37986,2.16433
29146260,219445254,Sant Martí,Sant Martí de Provençals,41.41924,2.19955
29147025,116651621,Ciutat Vella,el Barri Gòtic,41.38101,2.17753
29147263,1405013,Eixample,la Dreta de l'Eixample,41.3935,2.17189
29149684,40676061,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38913,2.17786
29150428,5144517,Ciutat Vella,el Raval,41.3776,2.17525
29151530,23855306,Sants-Montjuïc,la Font de la Guatlla,41.37236,2.14862
29154683,2819397,Eixample,la Dreta de l'Eixample,41.39172,2.16387
29154977,10116421,Eixample,la Dreta de l'Eixample,41.38809,2.16549
29168321,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.3916,2.15768
29168355,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39282,2.15771
29168380,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39281,2.15706
29168570,32907161,Sarrià-Sant Gervasi,Sarrià,41.39597,2.1218
29171393,219812242,Ciutat Vella,el Barri Gòtic,41.38071,2.17802
29172578,480528,Gràcia,la Vila de Gràcia,41.40069,2.16148
29173379,26828317,Gràcia,la Vila de Gràcia,41.40597,2.15431
29174774,208199613,Ciutat Vella,el Raval,41.37967,2.17299
29175389,208199613,Ciutat Vella,el Raval,41.37813,2.17437
29175747,208199613,Ciutat Vella,el Raval,41.3784,2.17489
29176540,208199613,Ciutat Vella,el Raval,41.37877,2.17313
29177296,58143275,Eixample,la Dreta de l'Eixample,41.39387,2.16743
29179544,7513107,Ciutat Vella,el Raval,41.37697,2.16989
29179660,174325128,Sant Martí,el Parc i la Llacuna del Poblenou,41.39916,2.18819
29182566,8298055,Horta-Guinardó,la Vall d'Hebron,41.43233,2.14903
29184270,64269533,Gràcia,la Vila de Gràcia,41.40234,2.16055
29186416,51680280,Eixample,l'Antiga Esquerra de l'Eixample,41.39075,2.15387
29198801,2890490,Eixample,l'Antiga Esquerra de l'Eixample,41.38669,2.15853
29205683,4933352,Eixample,Sant Antoni,41.38381,2.16316
29207214,215650416,Ciutat Vella,el Raval,41.3854,2.16916
29208926,15268164,Eixample,l'Antiga Esquerra de l'Eixample,41.3855,2.16112
29208932,152846334,Ciutat Vella,el Barri Gòtic,41.38112,2.17566
29209685,220080913,Sants-Montjuïc,el Poble Sec,41.37393,2.16214
29210135,220050343,Sants-Montjuïc,el Poble Sec,41.37256,2.16423
29213553,10314123,Ciutat Vella,el Barri Gòtic,41.38234,2.1788
29214132,129622520,Ciutat Vella,el Raval,41.37766,2.17022
29226234,152846334,Ciutat Vella,el Barri Gòtic,41.38201,2.17676
29227363,195624524,Sants-Montjuïc,Sants,41.37803,2.1322
29229873,189035353,Les Corts,la Maternitat i Sant Ramon,41.37736,2.12489
29229941,220202952,Gràcia,la Vila de Gràcia,41.40768,2.15761
29230276,189035353,Les Corts,la Maternitat i Sant Ramon,41.37745,2.12519
29232191,220202952,Gràcia,la Vila de Gràcia,41.40727,2.15825
29233240,19829027,Sants-Montjuïc,Sants - Badal,41.37401,2.13049
29233318,220226242,Ciutat Vella,la Barceloneta,41.37878,2.18784
29235420,7111192,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38877,2.17774
29237181,217099659,Ciutat Vella,el Barri Gòtic,41.38215,2.17546
29238142,134934234,Sants-Montjuïc,la Font de la Guatlla,41.37148,2.14675
29249120,194222119,Nou Barris,la Prosperitat,41.44623,2.18535
29250749,97816069,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42037,2.11655
29253489,211469997,Ciutat Vella,el Raval,41.3799,2.1696
29254311,217786686,Nou Barris,Porta,41.43571,2.17336
29255734,218294787,Ciutat Vella,el Barri Gòtic,41.38761,2.17232
29256090,8764385,Ciutat Vella,el Raval,41.3784,2.17533
29256804,145488772,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40736,2.16712
29257241,184373428,Ciutat Vella,el Raval,41.37628,2.16746
29266848,79789902,Eixample,la Nova Esquerra de l'Eixample,41.38971,2.14673
29271845,67316176,Eixample,Sant Antoni,41.37769,2.16127
29274945,220552531,Eixample,la Dreta de l'Eixample,41.39619,2.17405
29280035,220594530,Sant Martí,el Clot,41.40597,2.18492
29280713,220599762,Ciutat Vella,el Raval,41.37908,2.17287
29281179,220604519,Sants-Montjuïc,el Poble Sec,41.3725,2.16385
29281264,191913908,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38306,2.18195
29282011,78790432,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40852,2.13816
29292717,50431451,Ciutat Vella,el Raval,41.38094,2.17271
29296655,70220020,Sant Martí,el Clot,41.40865,2.19115
29300942,202198447,Sant Andreu,la Sagrera,41.42022,2.19002
29302382,138009034,Gràcia,la Vila de Gràcia,41.40093,2.15272
29303365,96466175,Sants-Montjuïc,el Poble Sec,41.37187,2.15668
29308771,220790455,Ciutat Vella,el Raval,41.37816,2.17343
29309442,220795973,Sants-Montjuïc,el Poble Sec,41.37368,2.16584
29322248,220741284,Sant Martí,el Parc i la Llacuna del Poblenou,41.39525,2.1921
29322553,220888840,Gràcia,la Vila de Gràcia,41.40065,2.16415
29322554,220888840,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40186,2.16554
29322559,220888840,Gràcia,la Vila de Gràcia,41.40049,2.16439
29322564,220888840,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40195,2.16448
29322649,1447164,Sant Martí,el Parc i la Llacuna del Poblenou,41.39491,2.19021
29324754,15380738,Ciutat Vella,el Raval,41.37829,2.17158
29324763,220908327,Ciutat Vella,el Raval,41.37863,2.16685
29327085,4289463,Eixample,Sant Antoni,41.37708,2.15848
29328715,192803634,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38211,2.18161
29329942,219036462,Sants-Montjuïc,Hostafrancs,41.37209,2.14408
29331099,217295252,Ciutat Vella,el Barri Gòtic,41.38633,2.17294
29331167,160171625,Sant Martí,el Clot,41.40613,2.18973
29338371,221024142,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38459,2.18012
29338633,15122814,Sant Andreu,Sant Andreu,41.43422,2.18935
29338982,221024142,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38525,2.17991
29343697,170236889,Sants-Montjuïc,la Bordeta,41.373,2.14063
29347985,219445254,Sant Martí,Sant Martí de Provençals,41.4199,2.19942
29350078,220900537,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38324,2.18134
29351690,218633632,Ciutat Vella,el Raval,41.37943,2.16447
29352439,108147170,Ciutat Vella,el Raval,41.38558,2.16879
29356395,221157110,Eixample,l'Antiga Esquerra de l'Eixample,41.38409,2.15797
29358758,2819397,Eixample,la Dreta de l'Eixample,41.395,2.16513
29358914,4289463,Eixample,la Nova Esquerra de l'Eixample,41.38512,2.14325
29360225,3039107,Gràcia,la Vila de Gràcia,41.39796,2.15681
29374783,219870270,Les Corts,les Corts,41.39075,2.13326
29375349,221308498,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38424,2.17866
29378103,173970796,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38858,2.17689
29378912,221326537,Sants-Montjuïc,Hostafrancs,41.3754,2.14243
29380647,100152046,Les Corts,Pedralbes,41.39041,2.12343
29380651,100152046,Sants-Montjuïc,el Poble Sec,41.37268,2.16901
29381791,221347279,Sants-Montjuïc,el Poble Sec,41.37236,2.15862
29383136,6676377,Sant Martí,el Poblenou,41.39751,2.20527
29383896,219036462,Sants-Montjuïc,la Bordeta,41.37039,2.14199
29403005,11764763,Ciutat Vella,el Barri Gòtic,41.38219,2.1762
29406208,158023606,Eixample,la Dreta de l'Eixample,41.39218,2.17661
29406276,158023606,Sant Martí,el Camp de l'Arpa del Clot,41.41139,2.1779
29406673,1791796,Eixample,la Dreta de l'Eixample,41.39711,2.17598
29407312,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.15734
29407337,158023606,Eixample,la Dreta de l'Eixample,41.39989,2.17126
29407338,158023606,Eixample,la Dreta de l'Eixample,41.39839,2.16986
29411812,194084947,Eixample,la Dreta de l'Eixample,41.39057,2.16449
29413101,221565230,Horta-Guinardó,el Carmel,41.42472,2.15714
29415802,221586086,Ciutat Vella,el Raval,41.38467,2.16951
29416416,221586086,Ciutat Vella,el Raval,41.38406,2.17081
29424816,221586086,Ciutat Vella,el Raval,41.38377,2.16994
29428306,213579707,Sant Andreu,Navas,41.41659,2.18535
29429544,9166756,Gràcia,la Vila de Gràcia,41.40185,2.15353
29435690,7957006,Nou Barris,Porta,41.43248,2.17603
29440962,5132531,Eixample,l'Antiga Esquerra de l'Eixample,41.38558,2.1622
29447015,221806348,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40896,2.21716
29454110,15049600,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38338,2.18129
29470951,1275637,Eixample,Sant Antoni,41.37523,2.1537
29472802,686428,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38554,2.1797
29474234,113020313,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40374,2.17108
29474679,4459553,Eixample,l'Antiga Esquerra de l'Eixample,41.38537,2.16162
29478592,190264793,Sants-Montjuïc,Hostafrancs,41.3743,2.14646
29478802,4459553,Eixample,la Nova Esquerra de l'Eixample,41.38426,2.15423
29478804,4459553,Eixample,Sant Antoni,41.38453,2.16269
29478809,4459553,Eixample,l'Antiga Esquerra de l'Eixample,41.38511,2.15929
29480096,222023543,Sant Martí,el Parc i la Llacuna del Poblenou,41.39625,2.18734
29480118,108269759,Sant Martí,la Vila Olímpica del Poblenou,41.39106,2.19589
29480620,218891011,Ciutat Vella,el Barri Gòtic,41.38139,2.17707
29487421,222058736,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40155,2.15021
29499601,138877286,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38737,2.17726
29506640,206340918,Eixample,la Nova Esquerra de l'Eixample,41.38605,2.14325
29507407,6829788,Eixample,el Fort Pienc,41.39637,2.18348
29507732,222210223,Sant Martí,el Besòs i el Maresme,41.41627,2.21483
29508400,3625681,Ciutat Vella,el Raval,41.38064,2.16865
29511851,222239110,Eixample,Sant Antoni,41.38242,2.1629
29512377,222241612,Eixample,la Dreta de l'Eixample,41.39072,2.16309
29513766,222252387,Sant Martí,Sant Martí de Provençals,41.41355,2.1965
29516763,15892125,Sant Martí,el Clot,41.41375,2.18958
29518274,2123233,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38934,2.17854
29526785,32037490,Gràcia,la Vila de Gràcia,41.40355,2.15633
29527835,183653067,Eixample,la Dreta de l'Eixample,41.39416,2.17341
29527929,183653067,Eixample,la Dreta de l'Eixample,41.39427,2.17395
29527970,183653067,Eixample,la Dreta de l'Eixample,41.39322,2.17318
29528004,183653067,Eixample,la Dreta de l'Eixample,41.39283,2.17498
29528024,183653067,Eixample,la Dreta de l'Eixample,41.3924,2.17539
29528062,183653067,Eixample,la Dreta de l'Eixample,41.39337,2.17511
29529969,64515600,Sant Andreu,Sant Andreu,41.43806,2.1891
29530310,93598470,Eixample,la Dreta de l'Eixample,41.39368,2.16048
29533614,222385462,Ciutat Vella,el Raval,41.38483,2.16414
29535017,222380660,Gràcia,la Vila de Gràcia,41.40123,2.16469
29536130,165360303,Eixample,la Dreta de l'Eixample,41.39466,2.1582
29538057,178439062,Ciutat Vella,el Raval,41.38183,2.1655
29542299,222447515,Sants-Montjuïc,Sants,41.38132,2.14077
29552477,1414702,Gràcia,la Vila de Gràcia,41.40357,2.1558
29553192,1414702,Sant Andreu,Sant Andreu,41.43566,2.19027
29556023,1869452,Eixample,Sant Antoni,41.3767,2.16179
29557917,194038762,Ciutat Vella,el Raval,41.37855,2.164
29558546,222539794,Ciutat Vella,el Barri Gòtic,41.38644,2.17517
29558584,1414702,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40718,2.16729
29558824,1414702,Sant Martí,el Clot,41.40591,2.18926
29558931,1414702,Sant Andreu,Sant Andreu,41.43317,2.18597
29560064,222539794,Ciutat Vella,el Barri Gòtic,41.38694,2.17481
29560594,222539794,Ciutat Vella,el Barri Gòtic,41.38515,2.17342
29560648,35936647,Eixample,l'Antiga Esquerra de l'Eixample,41.38887,2.15442
29567228,47420556,Eixample,Sant Antoni,41.38309,2.16369
29578656,42126341,Ciutat Vella,el Raval,41.38214,2.17234
29579800,59769385,Eixample,l'Antiga Esquerra de l'Eixample,41.39087,2.14698
29582545,6099660,Eixample,l'Antiga Esquerra de l'Eixample,41.39234,2.15186
29582678,222210223,Sant Martí,el Besòs i el Maresme,41.41792,2.21449
29586621,97130258,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3895,2.17948
29586698,102890711,Eixample,la Sagrada Família,41.40069,2.17516
29587554,194717045,Les Corts,les Corts,41.38431,2.14048
29587561,222719082,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38831,2.17925
29590846,104195584,Ciutat Vella,el Raval,41.37962,2.16782
29593910,222239110,Eixample,Sant Antoni,41.38288,2.16246
29605047,130223809,Ciutat Vella,el Raval,41.3811,2.16539
29608489,222866564,Eixample,la Nova Esquerra de l'Eixample,41.38254,2.14797
29618932,222949980,Ciutat Vella,el Raval,41.3817,2.17259
29620201,136926451,Eixample,la Sagrada Família,41.40293,2.17358
29622059,7712303,Gràcia,Vallcarca i els Penitents,41.41686,2.14286
29622811,172489327,Ciutat Vella,el Barri Gòtic,41.38274,2.17332
29628860,13530812,Eixample,l'Antiga Esquerra de l'Eixample,41.38419,2.15818
29630593,127483998,Sant Martí,la Verneda i la Pau,41.42322,2.19617
29641609,209651898,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41151,2.14173
29642165,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39203,2.15892
29645175,130223809,Ciutat Vella,el Raval,41.38164,2.16509
29645254,13530812,Ciutat Vella,el Raval,41.37813,2.17096
29647416,223118724,Sant Martí,el Poblenou,41.40053,2.19748
29648540,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40384,2.14496
29649070,6875139,Eixample,Sant Antoni,41.37922,2.15844
29649408,223158554,Ciutat Vella,el Raval,41.37938,2.1679
29649635,10345559,Eixample,la Sagrada Família,41.40625,2.17036
29650152,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40286,2.14559
29666827,10531070,Eixample,la Nova Esquerra de l'Eixample,41.38377,2.15413
29668043,223291989,Sant Martí,la Vila Olímpica del Poblenou,41.39211,2.19543
29669709,8130906,Sant Martí,el Parc i la Llacuna del Poblenou,41.39603,2.19293
29670695,152083789,Ciutat Vella,el Raval,41.37918,2.16853
29671592,190325648,Gràcia,la Vila de Gràcia,41.40027,2.16105
29671671,152083789,Ciutat Vella,el Raval,41.37915,2.16874
29672107,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38733,2.15589
29672950,12662386,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38532,2.18415
29673130,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38631,2.15605
29673219,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38772,2.1572
29674700,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38679,2.15659
29674795,223335296,Ciutat Vella,la Barceloneta,41.38096,2.18902
29675227,223338881,Sant Martí,el Clot,41.40868,2.18816
29675606,223340232,Ciutat Vella,el Raval,41.37791,2.17355
29675640,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40299,2.1451
29675868,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40377,2.14681
29675976,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38773,2.15618
29676017,10531070,Eixample,la Nova Esquerra de l'Eixample,41.38307,2.15394
29676192,223338881,Sant Martí,el Clot,41.41093,2.18773
29676608,223132913,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39934,2.14949
29676610,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40258,2.14535
29676611,223338881,Sant Martí,el Clot,41.41047,2.18757
29676749,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38821,2.15796
29677349,223132913,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39962,2.14901
29677439,223132913,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39909,2.14802
29677444,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38761,2.15767
29677680,223315429,Eixample,l'Antiga Esquerra de l'Eixample,41.38648,2.15578
29677967,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40246,2.14617
29678584,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40369,2.14504
29678846,168678203,Sants-Montjuïc,el Poble Sec,41.37375,2.16023
29678940,132029808,Ciutat Vella,el Barri Gòtic,41.37789,2.17614
29681142,222866564,Eixample,la Nova Esquerra de l'Eixample,41.38118,2.14713
29681778,223132913,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40285,2.14496
29682495,223132913,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39944,2.14965
